Ticker,Date,Sentiment_Weighted,Sentiment_MA,Tweets,Tweets_MA,Adj Close,Percent_Change,Percent_Change_Bin
chkp,25-04-2016,1,0.434074074,5,13,84.33999634,-0.604688794,0
chkp,26-04-2016,0.689655172,0.637292465,29,14.33333333,83.83000183,-0.393655999,0
chkp,27-04-2016,0.3,0.663218391,20,18,83.5,-1.077846139,0
chkp,28-04-2016,2,0.996551724,6,18.33333333,82.59999847,0.326881692,1
chkp,29-04-2016,-0.857142857,0.480952381,7,11,82.87000275,-0.096538951,0
chkp,02-05-2016,-0.166666667,0.579365079,6,5.333333333,82.79000092,-0.760958143,0
chkp,03-05-2016,1.2,0.788888889,5,4.666666667,82.16000366,-0.182572443,0
chkp,04-05-2016,1.125,0.719444444,24,11.66666667,82.01000214,-0.195102619,0
chkp,05-05-2016,0.071428571,0.798809524,14,14.33333333,81.84999847,0.048871003,1
chkp,06-05-2016,-0.2,0.332142857,10,16,81.88999939,0.720483541,1
chkp,10-05-2016,1,1.83982684,5,7.666666667,82.5,-1.563637473,0
chkp,11-05-2016,-0.235294118,1.397759104,17,9.666666667,81.20999908,0.504868448,1
chkp,12-05-2016,0.8,0.521568627,10,10.66666667,81.62000275,0.980146282,1
chkp,13-05-2016,0.2,0.254901961,10,12.33333333,82.41999817,0.691579359,1
chkp,16-05-2016,-1,-0.207407407,1,5,82.98999786,-0.566334779,0
chkp,17-05-2016,0.888888889,0.162962963,9,5,82.51999664,0.836163923,1
chkp,18-05-2016,-0.090909091,-0.067340067,11,7,83.20999908,-1.009489661,0
chkp,19-05-2016,1.333333333,0.71043771,9,9.666666667,82.37000275,1.311149892,1
chkp,20-05-2016,0.25,0.497474747,4,8,83.44999695,-0.059910634,0
chkp,23-05-2016,0.282352941,0.268720822,340,116.6666667,83.40000153,3.189443626,2
chkp,24-05-2016,0,0.316339869,5,116,86.05999756,-0.151054215,0
chkp,25-05-2016,1.083333333,0.455228758,12,119,85.93000031,-0.139651747,0
chkp,26-05-2016,0.923076923,0.668803419,13,10,85.80999756,-2.575456412,0
chkp,27-05-2016,1.428571429,1.144993895,7,10.66666667,83.59999847,1.638759296,1
chkp,31-05-2016,1,0.666666667,9,5.666666667,84.97000122,-0.200068455,0
chkp,01-06-2016,-0.052631579,0.315789474,19,10.33333333,84.80000305,1.143860326,1
chkp,02-06-2016,1.5,0.815789474,12,13.33333333,85.76999664,-0.93272176,0
chkp,03-06-2016,0.2,0.549122807,5,12,84.97000122,0.388374516,1
chkp,06-06-2016,1,0.333333333,1,5.666666667,85.30000305,-0.62134395,0
chkp,07-06-2016,2.222222222,0.907407407,9,4.666666667,84.76999664,0.967323024,1
chkp,08-06-2016,1.625,1.615740741,16,8.666666667,85.58999634,-0.455660014,0
chkp,09-06-2016,-0.333333333,1.171296296,6,10.33333333,85.19999695,-0.938961797,0
chkp,10-06-2016,0.2,0.497222222,10,10.66666667,84.40000153,0,0
chkp,14-06-2016,2.5,2.5,12,6,84.33000183,-0.059294499,0
chkp,15-06-2016,1.333333333,2.611111111,3,5.333333333,84.27999878,-3.061226707,0
chtr,29-03-2016,0.769230769,0.769230769,26,26,203.0299988,0.241346351,1
chtr,30-03-2016,0.714285714,0.741758242,28,27,203.5200043,-0.535579586,0
chtr,31-03-2016,0.833333333,0.772283272,12,22,202.4299927,0.513762082,1
chtr,01-04-2016,1.071428571,0.873015873,42,27.33333333,203.4700012,0.92397153,1
chtr,04-04-2016,0.5,0.721904762,8,15.66666667,205.3500061,-0.99342999,0
chtr,05-04-2016,0.352941176,0.546218487,17,13,203.3099976,0.816488949,1
chtr,06-04-2016,0.5,0.450980392,14,13,204.9700012,-0.517147657,0
chtr,07-04-2016,1.125,0.659313725,32,21,203.9100037,-0.666961201,0
chtr,08-04-2016,0.4,0.675,50,32,202.5500031,-1.07133949,0
chtr,11-04-2016,0.75,0.943939394,12,22,200.3800049,-0.064879169,0
chtr,12-04-2016,0.608695652,0.919565217,23,15,200.25,1.228467772,1
chtr,13-04-2016,1.243243243,0.867312965,37,24,202.7100067,-0.937304076,0
chtr,14-04-2016,0.808510638,0.886816511,47,35.66666667,200.8099976,1.120462142,1
chtr,15-04-2016,0.541666667,0.864473516,24,36,203.0599976,-0.728846521,0
chtr,18-04-2016,-2,-0.027777778,4,17.66666667,201.5800018,1.513048429,1
chtr,19-04-2016,0.1,-0.363492063,10,11.66666667,204.6300049,-3.127600549,0
chtr,20-04-2016,0.285714286,-0.538095238,14,9.333333333,198.2299957,0.741563463,1
chtr,21-04-2016,0.789473684,0.391729323,19,14.33333333,199.6999969,-0.896341168,0
chtr,22-04-2016,1.142857143,0.739348371,42,25,197.9100037,4.598044907,2
chtr,25-04-2016,0.444444444,0.652592593,9,15.33333333,207.0099945,1.47819569,1
chtr,26-04-2016,0.925925926,0.734567901,270,97,210.0700073,-1.732762661,0
chtr,27-04-2016,0.926315789,0.765562053,95,124.6666667,206.4299927,1.608296973,1
chtr,28-04-2016,1.071428571,0.974556762,42,135.6666667,209.75,1.187130152,1
chtr,29-04-2016,0.95,0.982581454,80,72.33333333,212.2400055,2.02129343,2
chtr,02-05-2016,0.842105263,0.798245614,19,21.66666667,216.5299988,-1.782663202,0
chtr,03-05-2016,0.607843137,0.816649467,51,26,212.6699982,-0.11285348,0
chtr,04-05-2016,1,0.816649467,25,31.66666667,212.4299927,-0.192999302,0
chtr,05-05-2016,0.681818182,0.76322044,22,32.66666667,212.0200043,0.424485369,1
chtr,06-05-2016,0.745762712,0.809193631,59,35.33333333,212.9199982,0.263008437,1
chtr,09-05-2016,0.777777778,0.784621578,9,47.66666667,213.4799957,1.40997275,1
chtr,10-05-2016,0.457142857,0.744973545,35,28.66666667,216.4900055,0.337196041,1
chtr,11-05-2016,0.96,0.731640212,25,23,217.2200012,-1.500780079,0
chtr,12-05-2016,0.804347826,0.740496894,46,35.33333333,213.9600067,0.289771498,1
chtr,13-05-2016,0.779661017,0.848002948,118,63,214.5800018,-5.116970656,0
chtr,16-05-2016,1,0.9,16,71.33333333,203.6000061,-0.117880887,0
chtr,17-05-2016,0.925531915,0.930732861,94,46.66666667,203.3600006,11.82631933,2
chtr,18-05-2016,0.980392157,0.968641357,102,70.66666667,227.4100037,0.070359113,1
chtr,19-05-2016,0.926136364,0.944020145,176,124,227.5700073,2.434412756,2
chtr,20-05-2016,0.694117647,0.866882056,85,121,233.1100006,-3.479044481,0
chtr,23-05-2016,0.684210526,0.570595575,19,28.33333333,225,1.502224392,1
chtr,24-05-2016,1.3,0.815249663,60,30.66666667,228.3800049,-1.217268903,0
chtr,25-05-2016,0.926829268,0.970346598,41,40,225.6000061,-2.907807021,0
chtr,26-05-2016,0.888888889,1.038572719,36,45.66666667,219.0399933,0.424583621,1
chtr,27-05-2016,0.906976744,0.907564967,43,40,219.9700012,-0.468245112,0
chtr,31-05-2016,1.6,0.922222222,10,7.333333333,218.9400024,3.909745804,2
chtr,01-06-2016,0.75,0.838888889,20,12,227.5,0.14066256,1
chtr,02-06-2016,0.940298507,1.096766169,67,32.33333333,227.8200073,-1.259770996,0
chtr,03-06-2016,1.034482759,0.908260422,29,38.66666667,224.9499969,-1.453658287,0
chtr,06-06-2016,1,1.192753623,3,12,221.6799927,-0.396963936,0
chtr,07-06-2016,0.833333333,0.977777778,18,10.33333333,220.8000031,1.032608129,1
chtr,08-06-2016,0.882352941,0.905228758,34,18.33333333,223.0800018,-0.049309938,0
chtr,09-06-2016,1.8,1.171895425,10,20.66666667,222.9700012,0.251153768,1
chtr,10-06-2016,0.8125,1.16495098,16,20,223.5299988,-0.111841812,0
chtr,13-06-2016,1.285714286,1.746753247,14,16,223.2799988,-0.465779869,0
chtr,14-06-2016,1.090909091,1.792207792,11,12.33333333,222.2400055,-0.472463565,0
chtr,15-06-2016,1.136363636,1.170995671,44,23,221.1900024,0.131105965,1
chtr,16-06-2016,2.222222222,1.483164983,9,21.33333333,221.4799957,-0.194145153,0
cmcsa,28-03-2016,-1,-1,3,3,26.6215477,1.098359733,1
cmcsa,29-03-2016,0.631067961,-0.184466019,103,53,26.91394806,0.082292395,1
cmcsa,30-03-2016,0.620689655,0.083919205,87,64.33333333,26.93609619,0.460527881,1
cmcsa,31-03-2016,0.673913043,0.64189022,46,78.66666667,27.06014442,1.29337424,1
cmcsa,01-04-2016,0.86440678,0.719669826,59,64,27.41013336,-0.267862536,0
cmcsa,04-04-2016,0.611111111,0.8198189,18,33,27.33671188,-0.488372077,0
cmcsa,05-04-2016,0.535714286,0.774431995,84,39.66666667,27.20320702,1.750361004,1
cmcsa,06-04-2016,0.838235294,0.661686897,68,56.66666667,27.67936134,-1.286173877,0
cmcsa,07-04-2016,0.595744681,0.656564754,47,66.33333333,27.32335663,0.325745178,1
cmcsa,08-04-2016,0.617021277,0.683667084,94,69.66666667,27.41236115,-0.259755585,0
cmcsa,11-04-2016,0.655172414,0.696643924,29,45.33333333,27.34115601,0.455742174,1
cmcsa,12-04-2016,0.647058824,0.661349806,34,28.33333333,27.46576118,0.372667469,1
cmcsa,13-04-2016,0.585365854,0.62919903,41,34.66666667,27.56811714,-0.177567813,0
cmcsa,14-04-2016,0.564102564,0.598842414,39,38,27.51916504,0.210216712,1
cmcsa,15-04-2016,0.808510638,0.652659685,47,42.33333333,27.57701492,0.822973769,1
cmcsa,18-04-2016,0.419354839,0.552995392,31,48.33333333,27.80396652,-0.320093878,0
cmcsa,19-04-2016,0.561904762,0.485816692,105,52.33333333,27.71496773,-1.316639855,0
cmcsa,20-04-2016,0.78125,0.5875032,64,66.66666667,27.35006142,-0.846079822,0
cmcsa,21-04-2016,0.637362637,0.660172466,91,86.66666667,27.11865807,0.262547715,1
cmcsa,22-04-2016,0.539215686,0.652609441,102,85.66666667,27.18985748,-0.16365123,0
cmcsa,25-04-2016,0.46,0.454188034,50,59.66666667,27.14536095,0.081942177,1
cmcsa,26-04-2016,0.583333333,0.493076923,60,49.66666667,27.16760445,0.409508827,1
cmcsa,27-04-2016,0.602040816,0.54845805,98,69.33333333,27.27885818,-0.244693426,0
cmcsa,28-04-2016,0.829745597,0.671706582,511,223,27.21210861,-0.637773287,0
cmcsa,29-04-2016,1.290948276,0.90757823,464,357.6666667,27.03855705,0.773526168,1
cmcsa,02-05-2016,1.113636364,0.788324421,44,52,27.24770737,-0.457284186,0
cmcsa,03-05-2016,1.07826087,0.912450593,115,67.66666667,27.12310791,-0.098443636,0
cmcsa,04-05-2016,0.603448276,0.931781836,58,72.33333333,27.09640694,0.262756276,1
cmcsa,05-05-2016,0.602564103,0.761424416,78,83.66666667,27.16760445,0.606059585,1
cmcsa,06-05-2016,0.935064935,0.713692438,77,71,27.33225632,0,0
cmcsa,09-05-2016,0.6875,0.717592593,16,31.66666667,27.33225632,1.986339961,1
cmcsa,10-05-2016,1.223404255,0.866134752,94,42,27.87516785,-0.909972592,0
cmcsa,11-05-2016,1.031914894,0.980939716,94,68,27.62151146,0.306112014,1
cmcsa,12-05-2016,1.184210526,1.146509892,114,100.6666667,27.70606422,-0.674578618,0
cmcsa,13-05-2016,0.794871795,1.003665738,78,95.33333333,27.51916504,0.258733593,1
cmcsa,16-05-2016,1.416666667,1.093678161,24,37.33333333,27.59036636,-2.53226031,0
cmcsa,17-05-2016,0.96,1.103333333,75,43,26.89170647,-0.08273637,0
cmcsa,18-05-2016,0.403508772,0.926725146,57,52,26.86945724,-0.215306885,0
cmcsa,19-05-2016,0.881355932,0.748288235,59,63.66666667,26.81160545,2.506224122,2
cmcsa,20-05-2016,1.270588235,0.851817646,85,67,27.48356438,0.080961584,1
cmcsa,23-05-2016,1.166666667,1.086087768,24,54.33333333,27.50581551,1.019258831,1
cmcsa,24-05-2016,1.016949153,1.094538606,59,34.33333333,27.78617096,0.256226749,1
cmcsa,25-05-2016,0.850746269,1.011454029,67,50,27.85736656,-0.495211219,0
cmcsa,26-05-2016,0.631944444,0.833213289,144,90,27.71941376,0.947178262,1
cmcsa,27-05-2016,0.826923077,0.769871263,52,87.66666667,27.98196602,0.667947731,1
cmcsa,31-05-2016,0.962962963,0.737654321,27,21,28.16887093,0.679299278,1
cmcsa,01-06-2016,0.982142857,0.926146384,56,35.66666667,28.36022186,-0.109833099,0
cmcsa,02-06-2016,0.325,0.75670194,40,41,28.32907295,-0.157076949,0
cmcsa,03-06-2016,0.852459016,0.719867291,61,52.33333333,28.28457451,-0.251758971,0
cmcsa,06-06-2016,0.166666667,0.782998286,12,22,28.21336555,-0.236561438,0
cmcsa,07-06-2016,0.545454545,0.556214317,66,33.66666667,28.14662361,-0.047435318,0
cmcsa,08-06-2016,1.11627907,0.609466761,43,40.33333333,28.13327217,-0.458713824,0
cmcsa,09-06-2016,1.222222222,0.961318612,45,51.33333333,28.00422096,-0.206602831,0
cmcsa,10-06-2016,0.766666667,1.035055986,30,39.33333333,27.94636345,-0.652848568,0
cmcsa,13-06-2016,1.428571429,1.115945166,21,94.33333333,27.76391602,0.400706554,1
cmcsa,14-06-2016,0.607142857,1.01984127,28,30.33333333,27.87516785,-0.462968031,0
cmcsa,15-06-2016,0.983870968,1.006528418,62,37,27.74611473,1.202897789,1
cmcsa,16-06-2016,0.846153846,0.812389224,13,34.33333333,28.07987213,-1.156912744,0
cost,11-03-2016,0.5625,0.5625,32,32,134.7199402,-0.026175087,0
cost,14-03-2016,0.578947368,0.596513351,19,35.33333333,134.6846771,0.989056493,1
cost,15-03-2016,0.916666667,0.678025191,36,27,136.0167847,-0.077832658,0
cost,16-03-2016,0.679487179,0.725033738,78,44.33333333,135.9109192,-0.142808097,0
cost,17-03-2016,0.551020408,0.715724751,49,54.33333333,135.7168274,-0.448521295,0
cost,18-03-2016,0.848484848,0.692997479,66,64.33333333,135.1081085,0.515831314,1
cost,28-03-2016,0.681818182,0.568181818,22,21,134.6846771,1.696433376,1
cost,29-03-2016,0.673076923,0.701631702,52,27.33333333,136.9695129,1.5071798,1
cost,30-03-2016,0.68115942,0.678684842,69,47.66666667,139.0338898,-0.012675975,0
cost,31-03-2016,0.629213483,0.661149942,89,70,139.0162659,0.425132566,1
cost,01-04-2016,0.686868687,0.665747197,99,85.66666667,139.6072693,-0.328571513,0
cost,04-04-2016,0.258064516,0.658577668,31,42.66666667,139.1485596,-1.10315114,0
cost,05-04-2016,0.961538462,0.776904696,52,39.66666667,137.6135406,0.500030991,1
cost,06-04-2016,0.755102041,0.658235006,49,44,138.301651,-3.023543159,0
cost,07-04-2016,0.586206897,0.7676158,29,43.33333333,134.1200409,-0.249940527,0
cost,08-04-2016,0.85046729,0.730592076,107,61.66666667,133.7848206,-1.714493229,0
cost,11-04-2016,0.5,0.533062331,48,34.66666667,131.4910889,0.986271961,1
cost,12-04-2016,0.578378378,0.603903904,185,82.66666667,132.7879486,0.903510311,1
cost,13-04-2016,0.651282051,0.576553477,195,142.6666667,133.9877014,-0.316022584,0
cost,14-04-2016,0.494736842,0.574799091,95,158.3333333,133.56427,1.16907194,1
cost,15-04-2016,0.696428571,0.614149155,56,115.3333333,135.1257324,0.084895433,1
cost,18-04-2016,0.696969697,0.597582973,33,49.66666667,135.240448,0.247903729,1
cost,19-04-2016,0.582278481,0.545463678,79,46.66666667,135.5757141,-0.61168767,0
cost,20-04-2016,0.418604651,0.565950943,43,51.66666667,134.7464142,-0.864208338,0
cost,21-04-2016,0.666666667,0.555849933,36,52.66666667,133.5819244,-0.990641875,0
cost,22-04-2016,0.652173913,0.57914841,46,41.66666667,132.258606,1.060558164,1
cost,25-04-2016,0.777777778,0.803476946,27,39.33333333,133.6612854,0.719414276,1
cost,26-04-2016,0.602739726,0.698267739,73,47.33333333,134.6228638,-0.249709724,0
cost,27-04-2016,0.395833333,0.592116946,48,49.33333333,134.2866974,-0.217439399,0
cost,28-04-2016,0.6875,0.562024353,48,56.33333333,133.9947052,-2.185691541,0
cost,29-04-2016,0.772727273,0.618686869,22,39.33333333,131.0659943,1.890217417,1
cost,02-05-2016,0.52,0.657473118,25,32,133.5434265,0.318056578,1
cost,03-05-2016,0.793650794,0.696216931,63,42.66666667,133.9681702,0.066004248,1
cost,04-05-2016,0.644444444,0.652698413,90,59.33333333,134.0565948,-2.422254859,0
cost,05-05-2016,0.890410959,0.776168732,73,75.33333333,130.8094025,-0.946980103,0
cost,06-05-2016,0.707964602,0.747606668,113,92,129.5706635,1.468178398,1
cost,09-05-2016,0.666666667,0.631701632,12,34.66666667,131.4729919,0.652792514,1
cost,10-05-2016,0.68627451,0.643288084,51,29.66666667,132.3312378,-1.631451745,0
cost,11-05-2016,0.7,0.684313725,60,41,130.1723175,-0.271868168,0
cost,12-05-2016,0.5,0.62875817,48,53,129.8184204,-1.513115055,0
cost,13-05-2016,0.569444444,0.589814815,72,60,127.8541183,0.89276854,1
cost,16-05-2016,0.75,1.307703081,32,253.6666667,128.9955597,-1.502167118,0
cost,17-05-2016,0.517647059,0.666993464,85,44,127.0578308,-1.608649213,0
cost,18-05-2016,0.564102564,0.610583208,78,65,125.013916,0.997935777,1
cost,19-05-2016,0.794117647,0.62528909,136,99.66666667,126.2614746,-0.006985171,0
cost,20-05-2016,0.727272727,0.695164313,77,97,126.252655,-0.476565773,0
cost,23-05-2016,0.725,0.673484848,40,56.66666667,125.6509781,0.394363461,1
cost,24-05-2016,0.737142857,0.669199134,175,93.66666667,126.1464996,1.38174195,1
cost,25-05-2016,0.891304348,0.784482402,138,117.6666667,127.8895187,3.576904366,2
cost,26-05-2016,0.903314917,0.843920707,362,225,132.4640045,-0.420819289,0
cost,27-05-2016,0.736,0.843539755,500,333.3333333,131.9065704,-0.207967282,0
cost,31-05-2016,1,0.894736842,30,32,131.6322479,2.52066532,2
cost,01-06-2016,0.735632184,0.911877395,87,48.33333333,134.9502563,-0.662215488,0
cost,02-06-2016,0.780876494,0.838836226,251,122.6666667,134.0565948,0.13201248,1
cost,03-06-2016,0.75,0.755502893,212,183.3333333,134.2335663,0.349352533,1
cost,06-06-2016,0.620689655,1.006533146,29,207,134.7025146,0.24960738,1
cost,07-06-2016,0.666666667,0.750957854,66,41.33333333,135.0387421,0.491440637,1
cost,08-06-2016,0.846153846,0.711170056,39,44.66666667,135.7023773,0.443351698,1
cost,09-06-2016,0.894736842,0.802519118,38,47.66666667,136.3040161,0.532306707,1
cost,10-06-2016,0.744186047,0.828358912,43,40,137.0295715,0.051679385,1
cost,13-06-2016,0.892857143,0.706321456,28,55.33333333,137.1003876,0.593688756,1
cost,14-06-2016,0.869565217,0.784055317,46,37.66666667,137.9143372,-0.647960901,0
cost,15-06-2016,1.525862069,1.09609481,116,63.33333333,137.0207062,1.007384472,1
cost,16-06-2016,1.071428571,1.155618619,14,58.66666667,138.4010315,-0.338866073,0
csco,28-03-2016,0.333333333,0.333333333,3,3,22.96347809,0.716850135,1
csco,29-03-2016,0.74137931,0.537356322,116,59.5,23.12809181,1.281138097,1
csco,30-03-2016,0.691056911,0.588589851,123,80.66666667,23.42439461,0.035151491,1
csco,31-03-2016,0.742424242,0.724953488,132,123.6666667,23.43262863,0.772743619,1
csco,01-04-2016,0.744680851,0.726054001,188,147.6666667,23.61370277,-1.020041306,0
csco,04-04-2016,0.525423729,0.620316682,59,69.66666667,23.37283325,-1.99007744,0
csco,05-04-2016,0.657142857,0.631030967,140,79,22.90769577,1.522868421,1
csco,06-04-2016,0.87027027,0.684278952,185,128,23.25654984,-1.428574943,0
csco,07-04-2016,0.785714286,0.771042471,224,183,22.92431259,0.326085274,1
csco,08-04-2016,0.7265625,0.794182352,128,179,22.9990654,-0.252783723,0
csco,11-04-2016,0.935483871,0.842822109,62,84.66666667,22.94092751,0.072374885,1
csco,12-04-2016,0.670068027,0.821733674,294,137.6666667,22.95753098,2.134599187,2
csco,13-04-2016,0.741706161,0.782419353,422,259.3333333,23.44758224,0.070851683,1
csco,14-04-2016,0.701694915,0.704489701,295,337,23.46419525,-1.23894529,0
csco,15-04-2016,0.731034483,0.724811853,145,287.3333333,23.17348671,1.039426792,1
csco,18-04-2016,0.717391304,0.69704888,46,90,23.41435814,0.496641093,1
csco,19-04-2016,0.825757576,0.738067171,132,84.66666667,23.53064346,0.388284385,1
csco,20-04-2016,0.744565217,0.762571366,184,120.6666667,23.62200928,-0.703236629,0
csco,21-04-2016,0.69375,0.754690931,160,158.6666667,23.45589066,-0.318703374,0
csco,22-04-2016,0.780487805,0.739601007,123,155.6666667,23.38113594,0.284187665,1
csco,25-04-2016,0.5625,0.602103175,32,62.33333333,23.44758224,0.779319703,1
csco,26-04-2016,0.789855072,0.624118357,138,73.33333333,23.63031387,0.667837589,1
csco,27-04-2016,0.727272727,0.693209267,99,89.66666667,23.78812599,-2.374310937,0
csco,28-04-2016,0.745098039,0.75407528,102,113,23.22332191,-1.680961659,0
csco,29-04-2016,0.787234043,0.753201603,94,98.33333333,22.83294678,-0.436511782,0
csco,02-05-2016,1,0.873502467,55,58,22.73327827,-1.863369463,0
csco,03-05-2016,1.007042254,0.941741357,142,76.66666667,22.30967331,-1.563655508,0
csco,04-05-2016,0.762820513,0.923287589,156,117.6666667,21.96082687,-0.869904092,0
csco,05-05-2016,0.732484076,0.834115614,157,151.6666667,21.76978874,1.220898961,1
csco,06-05-2016,0.77027027,0.75519162,148,153.6666667,22.03557587,-0.075357128,0
csco,09-05-2016,0.888888889,0.72289886,36,94.66666667,22.01897049,1.961499208,1
csco,10-05-2016,0.81981982,0.74456957,111,62.33333333,22.45087242,-1.220868081,0
csco,11-05-2016,0.777142857,0.828617189,175,107.3333333,22.17677689,-0.112341789,0
csco,12-05-2016,0.651376147,0.749446275,109,131.6666667,22.1518631,-0.524954632,0
csco,13-05-2016,0.75625,0.728256335,160,148,22.03557587,1.658506007,1
csco,16-05-2016,0.736263736,0.749411066,91,116,22.40103722,-1.186494724,0
csco,17-05-2016,0.715654952,0.737445118,313,166.6666667,22.13525009,0.262665694,1
csco,18-05-2016,0.768907563,0.740275417,238,214,22.1933918,3.181150059,2
csco,19-05-2016,0.766492147,0.750351554,955,502,22.8993969,1.450814222,1
csco,20-05-2016,1.829110194,1.121503301,1697,963.3333333,23.2316246,-0.107232623,0
csco,23-05-2016,0.855421687,1.026372384,83,167,23.20671272,1.896925956,1
csco,24-05-2016,0.926470588,0.974916473,204,123.6666667,23.64692688,1.58060301,1
csco,25-05-2016,0.829145729,0.870346001,199,162,24.02069092,-0.069145355,0
csco,26-05-2016,1.198198198,0.984604838,333,245.3333333,24.00408173,0.069193198,1
csco,27-05-2016,0.897058824,0.974800917,136,222.6666667,24.02069092,0.449500387,1
csco,31-05-2016,1.291666667,1.123412698,48,37,24.12866402,-0.51632486,0
csco,01-06-2016,0.875,1.091269841,104,60,24.00408173,0.622826191,1
csco,02-06-2016,0.907284768,1.024650478,151,101,24.15358543,0.171935972,1
csco,03-06-2016,0.87434555,0.885543439,191,148.6666667,24.19511414,-0.102978209,0
csco,06-06-2016,1.28,1.139073557,25,78.66666667,24.17019844,-0.103100146,0
csco,07-06-2016,0.892086331,1.11986211,139,65.33333333,24.14527893,0.240807389,1
csco,08-06-2016,0.891129032,1.021071788,248,137.3333333,24.20342255,0,0
csco,09-06-2016,1.149484536,0.977566633,194,193.6666667,24.20342255,-0.37749918,0
csco,10-06-2016,0.84496124,0.96185827,129,190.3333333,24.11205482,-0.654502601,0
csco,13-06-2016,1.418604651,1.126650108,43,130.6666667,23.9542408,0.4160867,1
csco,14-06-2016,1.205298013,1.181651765,151,90,24.05391121,-1.070439341,0
csco,15-06-2016,0.940092166,1.187998277,217,137,23.79642868,0.767903193,1
csco,16-06-2016,2.666666667,1.604018949,33,133.6666667,23.97916222,0.277116099,1
csx,28-03-2016,-1,-1,1,1,7.793479443,1.053884179,1
csx,29-03-2016,0.571428571,-0.214285714,14,7.5,7.875613689,1.583611739,1
csx,30-03-2016,0.9,0.157142857,20,11.66666667,8.000332832,-2.091273087,0
csx,31-03-2016,0.736842105,0.736090226,19,17.66666667,7.833024025,-0.50484439,0
csx,01-04-2016,1,0.878947368,8,15.66666667,7.793479443,-1.795466269,0
csx,04-04-2016,0.352941176,0.429612871,17,12,7.653550148,-0.437190799,0
csx,05-04-2016,0.833333333,0.450980392,18,13.66666667,7.620089531,-0.798411262,0
csx,06-04-2016,0.6875,0.624591503,16,17,7.559249878,-0.925572211,0
csx,07-04-2016,1,0.840277778,26,20,7.489283562,0.731145972,1
csx,08-04-2016,1.139534884,0.942344961,43,28.33333333,7.544041157,-1.088711138,0
csx,11-04-2016,0.75862069,0.699562677,29,44.33333333,7.46190834,1.875241713,1
csx,12-04-2016,1.237179487,0.899834627,312,122.6666667,7.601837158,4.16166945,2
csx,13-04-2016,1.045325779,1.013708652,353,231.3333333,7.918200493,0.422590597,1
csx,14-04-2016,1.06959707,1.117367445,273,312.6666667,7.951662064,-0.803383625,0
csx,15-04-2016,0.820512821,0.978478556,78,234.6666667,7.887779713,0.539926766,1
csx,18-04-2016,0.75,0.680654058,12,25.66666667,7.930367947,1.304206368,1
csx,19-04-2016,0.894736842,0.751949318,38,22.66666667,8.03379631,0.416498201,1
csx,20-04-2016,1,0.881578947,29,26.33333333,8.067256927,1.055805726,1
csx,21-04-2016,0.666666667,0.85380117,15,27.33333333,8.152431488,2.723840736,2
csx,22-04-2016,0.4,0.688888889,15,19.66666667,8.374490738,-1.416591412,0
csx,25-04-2016,0.714285714,1.233156966,14,15.33333333,8.255858421,1.879126407,1
csx,26-04-2016,1.612903226,1.375729647,31,16.66666667,8.410996437,0.650972854,1
csx,27-04-2016,1.628571429,1.31858679,35,26.66666667,8.465749741,-1.652870311,0
csx,28-04-2016,1.172413793,1.471296149,29,31.66666667,8.325821877,-0.365361524,0
csx,29-04-2016,1.615384615,1.472123279,13,25.66666667,8.295402527,0.403386385,1
csx,02-05-2016,2.8,1.6,10,10,8.328865051,-3.067929184,0
csx,03-05-2016,0.333333333,1.577777778,15,10,8.07334137,-1.39416848,0
csx,04-05-2016,0.3,1.144444444,10,11.66666667,7.960785389,-0.496712275,0
csx,05-05-2016,1,0.544444444,11,12,7.921243191,0.460810047,1
csx,06-05-2016,1.285714286,0.861904762,7,9.333333333,7.957745075,-1.184994476,0
csx,09-05-2016,1.25,0.446969697,4,5.333333333,7.863446236,2.01158922,2
csx,10-05-2016,1.166666667,0.472222222,6,3.666666667,8.021626472,-1.820239119,0
csx,11-05-2016,-0.1,0.772222222,10,6.666666667,7.875613689,-1.351889966,0
csx,12-05-2016,0.9,0.655555556,10,8.666666667,7.769144058,-1.644483829,0
csx,13-05-2016,0.571428571,0.457142857,7,9,7.641381741,0.437911958,1
csx,16-05-2016,1.25,0.463333333,8,11.66666667,7.674844265,0.75307007,1
csx,17-05-2016,1.44,0.73,25,11.66666667,7.73264122,1.298169694,1
csx,18-05-2016,1.242424242,1.310808081,33,22,7.833024025,-0.776670566,0
csx,19-05-2016,1.473684211,1.385369484,19,25.66666667,7.772187233,1.05674066,1
csx,20-05-2016,1.173913043,1.296673832,46,32.66666667,7.854319096,-0.929497203,0
csx,23-05-2016,1.25,1.3625,4,13.66666667,7.781313419,-0.469121212,0
csx,24-05-2016,0.8125,1.154166667,32,13.66666667,7.744809628,1.453246984,1
csx,25-05-2016,1.32,1.1275,25,20.33333333,7.85736084,0.506806618,1
csx,26-05-2016,1.285714286,1.139404762,28,28.33333333,7.897182465,0.426716224,1
csx,27-05-2016,1.1,1.235238095,10,21,7.930881023,2.085735417,2
csx,31-05-2016,1.083333333,0.069444444,12,8,8.096298218,-0.79457368,0
csx,01-06-2016,0.388888889,0.532407407,18,12.66666667,8.031967163,0.762847584,1
csx,02-06-2016,1.222222222,0.898148148,18,16,8.093238831,0.832640458,1
csx,03-06-2016,0.777777778,0.796296296,9,15,8.160626411,-0.525497319,0
